transaction_id,order_date,ship_date,customer_id,customer_age,gender,product_id,product_category,quantity,unit_price,discount_pct,city,state,payment_type,order_status,ingestion_date
356,2024-01-28,2024-01-25,CUST91111,9,,PROD31309,Fashion,-5,,83.99,Dallas,TX,Crypto,Cancelled,2026-02-20
197,2024-09-11,2024-09-21,CUST67295,162,F,PROD2364,Furniture,-1,402.26,,Chicago,IL,Crypto,Cancelled,2026-02-20
205,2024-09-26,2024-09-28,CUST9931,,M,PROD35581,Sports,0,,,New York,NY,COD,Delivered,2026-02-20
328,2023-01-25,2023-01-24,CUST7639,42,Male,PROD45870,Fashion,6,463.12,,San Antonio,TX,Card,Delivered,2026-02-20
103,2024-09-25,2024-09-28,CUST65935,124,Male,PROD45696,Sports,0,,67.54,New York,NY,Crypto,Cancelled,2026-02-20
315,2024-06-01,2024-06-08,CUST96546,54,Male,PROD1161,Grocery,6,,66.59,Dallas,TX,COD,Delivered,2026-02-20
243,2024-05-15,2024-05-21,CUST68874,54,,PROD19416,Electronics,4,925.47,41.9,New York,NY,Card,Delivered,2026-02-20
134,2025-01-13,2025-01-11,CUST81861,35,,PROD16220,Sports,2,,65.04,Dallas,TX,Card,Returned,2026-02-20
166,2025-05-19,2025-05-29,CUST82676,139,,PROD21190,Sports,6,,103.46,San Jose,CA,UPI,Cancelled,2026-02-20
94,2024-05-06,2024-05-06,CUST107354,38,M,PROD8114,Grocery,0,-75.72998083782537,,San Antonio,TX,COD,Returned,2026-02-20
284,2024-09-07,2024-09-11,CUST103332,,M,PROD30886,Electronics,-5,,44.59,San Jose,CA,Crypto,Delivered,2026-02-20
211,2025-02-24,2025-03-03,CUST29211,6,Male,PROD42078,Sports,0,-51.40554744074744,7.54,San Diego,CA,UPI,Returned,2026-02-20
111,2024-07-24,2024-07-27,CUST179170,,M,PROD23039,Fashion,7,-34.470179121287345,23.94,Houston,TX,COD,Delivered,2026-02-20
129,2024-04-09,2024-04-13,CUST27634,30,F,PROD38426,Sports,7,156.77,3.96,New York,NY,UPI,Delivered,2026-02-20
60,2024-04-01,2024-04-09,CUST94051,48,M,PROD26921,Fashion,8,345.39,38.11,Philadelphia,PA,UPI,Cancelled,2026-02-20
253,2023-04-25,2023-04-26,CUST130496,34,Female,PROD13316,Grocery,0,21.8,71.79,Dallas,TX,COD,Cancelled,2026-02-20
13,2023-02-18,2023-02-28,CUST171209,2,,PROD14795,Grocery,6,,103.62,Dallas,TX,,Delivered,2026-02-20
315,2024-12-27,2024-12-24,CUST122753,64,Male,PROD25613,Electronics,-2,1412.73,0.23,Phoenix,AZ,COD,Returned,2026-02-20
280,2024-01-11,2024-01-14,CUST81455,136,M,PROD38080,Sports,-2,,5.96,San Jose,CA,COD,Delivered,2026-02-20
105,2024-01-16,2024-01-21,CUST191488,-7,Male,PROD48458,Sports,-1,394.82,7.11,Houston,TX,COD,Delivered,2026-02-20
296,2024-08-20,2024-08-17,CUST75574,30,Male,PROD12641,Electronics,-2,-6.380029833475413,37.95,San Diego,CA,COD,Delivered,2026-02-20
68,2025-07-26,2025-07-27,CUST36982,56,F,PROD30080,Furniture,-3,-11.19864135484787,,Dallas,TX,,Delivered,2026-02-20
76,2024-04-15,2024-04-20,CUST64406,41,F,PROD38187,Electronics,10,,,San Antonio,TX,,Returned,2026-02-20
181,2024-08-13,2024-08-19,CUST101134,8,F,PROD15082,Grocery,2,,111.17,San Diego,CA,Card,Delivered,2026-02-20
52,2023-08-03,2023-08-01,CUST132966,168,M,PROD25723,Grocery,0,33.61,108.83,Phoenix,AZ,COD,Delivered,2026-02-20
310,2023-06-18,2023-06-28,CUST49411,,F,PROD48408,Furniture,-2,,,Dallas,TX,Card,Cancelled,2026-02-20
288,2024-03-20,2024-03-23,CUST193025,61,F,PROD32359,Furniture,5,,,Chicago,IL,Card,Returned,2026-02-20
342,2023-08-20,2023-08-18,CUST39775,,Male,PROD14065,Grocery,-4,-12.228232141784904,,San Antonio,TX,Card,Delivered,2026-02-20
273,2024-11-18,2024-11-15,CUST149666,4,F,PROD11320,Furniture,0,949.99,,New York,NY,Card,Returned,2026-02-20
189,2024-12-27,2024-12-30,CUST111230,42,F,PROD30297,Grocery,8,25.36,27.45,Philadelphia,PA,Card,Cancelled,2026-02-20
319,2025-05-02,2025-05-02,CUST21325,56,,PROD44220,Fashion,-3,121.98,,San Antonio,TX,Crypto,Delivered,2026-02-20
254,2023-03-07,2023-03-06,CUST48050,9,,PROD20924,Furniture,0,-44.259401742987784,3.63,Houston,TX,Card,Cancelled,2026-02-20
88,2024-12-07,2024-12-08,CUST146965,54,Female,PROD45742,Furniture,-4,,101.17,Philadelphia,PA,Card,Delivered,2026-02-20
19,2025-05-27,2025-06-04,CUST93812,,,PROD13174,Sports,-1,-14.326104301286366,,San Antonio,TX,Crypto,Returned,2026-02-20
6,2024-02-11,2024-02-18,CUST30974,8,Female,PROD3846,Electronics,4,1011.4,70.39,Phoenix,AZ,Card,Delivered,2026-02-20
200,2025-04-11,2025-04-08,CUST36503,127,M,PROD43655,Fashion,7,,,Houston,TX,Card,Cancelled,2026-02-20
262,2023-12-02,2023-12-05,CUST111254,3,,PROD23159,Electronics,0,,74.53,San Diego,CA,,Delivered,2026-02-20
123,2024-07-08,2024-07-08,CUST132415,3,,PROD8810,Fashion,8,106.17,24.49,San Diego,CA,Card,Cancelled,2026-02-20
26,2024-07-23,2024-07-25,CUST136011,22,,PROD28048,Grocery,6,-5.0145371024714045,142.58,San Antonio,TX,,Returned,2026-02-20
430,2025-08-23,2025-08-23,CUST71029,178,Male,PROD42772,Sports,-4,,74.03,San Diego,CA,Crypto,Delivered,2026-02-20
116,2023-10-14,2023-10-18,CUST191195,-4,F,PROD1052,Sports,-1,747.3,,San Antonio,TX,Card,Cancelled,2026-02-20
13,2025-01-28,2025-02-05,CUST16811,197,Male,PROD26265,Grocery,-4,-47.03196779159732,132.41,San Diego,CA,UPI,Cancelled,2026-02-20
191,2024-12-07,2024-12-12,CUST69456,,Female,PROD49653,Grocery,0,,29.36,Philadelphia,PA,UPI,Delivered,2026-02-20
27,2023-12-26,2023-12-27,CUST96938,3,F,PROD33304,Electronics,-3,316.16,14.35,Phoenix,AZ,Crypto,Cancelled,2026-02-20
472,2024-10-04,2024-10-11,CUST45442,130,M,PROD9557,Furniture,0,,11.92,Dallas,TX,Card,Delivered,2026-02-20
172,2025-08-27,2025-09-06,CUST187274,161,,PROD32946,Fashion,0,222.92,108.16,San Jose,CA,Card,Returned,2026-02-20
77,2025-10-12,2025-10-16,CUST28560,51,Male,PROD45850,Furniture,8,381.51,2.29,New York,NY,COD,Delivered,2026-02-20
103,2025-03-26,2025-03-27,CUST145857,-6,Female,PROD21792,Furniture,0,-95.56158971927329,64.89,Dallas,TX,UPI,Cancelled,2026-02-20
104,2024-02-18,2024-02-21,CUST90079,191,M,PROD23124,Furniture,0,,91.71,Los Angeles,CA,COD,Returned,2026-02-20
358,2025-08-04,2025-08-04,CUST117867,158,Female,PROD18518,Fashion,-4,217.54,31.89,Los Angeles,CA,COD,Returned,2026-02-20
141,2024-09-14,2024-09-24,CUST57297,39,F,PROD30720,Fashion,3,-40.562139818387685,21.82,Philadelphia,PA,UPI,Cancelled,2026-02-20
370,2025-12-12,2025-12-12,CUST121836,-2,M,PROD49585,Furniture,0,,,San Antonio,TX,Crypto,Delivered,2026-02-20
139,2024-10-08,2024-10-05,CUST76420,144,F,PROD4367,Electronics,5,1724.22,,San Diego,CA,,Cancelled,2026-02-20
387,2025-10-10,2025-10-08,CUST105085,38,M,PROD35979,Furniture,-5,-88.75875731438342,99.79,San Diego,CA,Card,Cancelled,2026-02-20
60,2025-01-27,2025-01-30,CUST172803,2,M,PROD42287,Furniture,0,957.34,20.09,San Diego,CA,UPI,Delivered,2026-02-20
473,2024-07-04,2024-07-11,CUST99296,38,Male,PROD23694,Furniture,-2,,99.52,San Diego,CA,Card,Delivered,2026-02-20
163,2025-06-23,2025-07-03,CUST4264,,F,PROD32343,Furniture,0,1171.32,34.45,Philadelphia,PA,UPI,Returned,2026-02-20
155,2024-07-02,2024-07-11,CUST146729,-7,M,PROD4861,Grocery,0,-71.48685272890503,12.63,Chicago,IL,UPI,Returned,2026-02-20
481,2024-08-25,2024-09-03,CUST150581,,Male,PROD33182,Furniture,-1,1078.24,120.02,Los Angeles,CA,,Delivered,2026-02-20
236,2025-07-21,2025-07-23,CUST154565,2,F,PROD49327,Furniture,-4,-6.96002646691529,26.14,Philadelphia,PA,COD,Cancelled,2026-02-20
209,2024-03-10,2024-03-12,CUST196598,138,Male,PROD10608,Furniture,-4,,86.24,Houston,TX,Crypto,Returned,2026-02-20
438,2023-05-10,2023-05-13,CUST57219,122,M,PROD39193,Fashion,-4,,18.97,San Diego,CA,,Cancelled,2026-02-20
324,2025-09-16,2025-09-17,CUST151614,62,Female,PROD36069,Electronics,-1,-55.95640191644797,,Dallas,TX,COD,Cancelled,2026-02-20
489,2024-07-19,2024-07-28,CUST46032,,F,PROD4188,Grocery,4,-50.22541213612493,14.27,Houston,TX,Card,Delivered,2026-02-20
373,2023-03-02,2023-03-12,CUST108995,57,Female,PROD18372,Fashion,6,324.33,107.57,New York,NY,Crypto,Delivered,2026-02-20
321,2025-06-03,2025-05-31,CUST123084,198,F,PROD46158,Furniture,7,,10.13,Houston,TX,,Cancelled,2026-02-20
275,2025-08-06,2025-08-06,CUST155769,187,,PROD7588,Fashion,-5,,9.23,San Jose,CA,,Cancelled,2026-02-20
439,2024-04-25,2024-05-05,CUST103886,-10,Female,PROD14071,Sports,0,419.8,2.52,Los Angeles,CA,Crypto,Cancelled,2026-02-20
398,2023-12-01,2023-12-09,CUST151475,-4,M,PROD27897,Fashion,-5,,2.48,Houston,TX,UPI,Returned,2026-02-20
405,2023-04-16,2023-04-13,CUST189295,43,F,PROD5701,Furniture,5,,,San Diego,CA,COD,Returned,2026-02-20
280,2024-09-13,2024-09-13,CUST121403,184,Female,PROD26242,Grocery,-2,-19.646184947141702,105.01,Phoenix,AZ,Crypto,Delivered,2026-02-20
323,2024-07-04,2024-07-06,CUST169938,128,F,PROD38558,Electronics,0,913.18,,Philadelphia,PA,Card,Delivered,2026-02-20
356,2023-05-20,2023-05-27,CUST81705,4,Female,PROD13866,Grocery,0,,69.99,Los Angeles,CA,,Cancelled,2026-02-20
346,2025-12-12,2025-12-21,CUST66285,197,F,PROD18694,Sports,0,252.06,,Chicago,IL,,Cancelled,2026-02-20
213,2024-08-24,2024-08-21,CUST13755,,,PROD5937,Grocery,7,10.88,,San Antonio,TX,UPI,Delivered,2026-02-20
360,2024-07-17,2024-07-22,CUST187744,21,M,PROD8015,Furniture,3,-41.33192231233273,,San Jose,CA,UPI,Returned,2026-02-20
413,2024-09-05,2024-09-05,CUST32938,153,Male,PROD45068,Fashion,-2,,,New York,NY,,Delivered,2026-02-20
407,2023-11-14,2023-11-14,CUST129413,,,PROD38949,Electronics,-4,-42.4683620707178,108.6,Los Angeles,CA,,Delivered,2026-02-20
126,2025-08-01,2025-08-01,CUST199269,173,,PROD20986,Sports,-1,-26.310412700223544,143.36,Chicago,IL,,Returned,2026-02-20
336,2024-06-30,2024-07-03,CUST168846,,M,PROD48430,Electronics,9,-39.65924941076467,129.79,San Antonio,TX,COD,Cancelled,2026-02-20
222,2024-11-29,2024-12-01,CUST58329,,,PROD14386,Electronics,-4,-91.9589138087032,21.44,Phoenix,AZ,UPI,Returned,2026-02-20
455,2024-07-13,2024-07-15,CUST176266,,M,PROD23328,Electronics,10,1626.32,49.69,Dallas,TX,Card,Returned,2026-02-20
402,2025-03-21,2025-03-18,CUST94325,64,Male,PROD3561,Furniture,8,,46.83,Chicago,IL,COD,Cancelled,2026-02-20
165,2024-06-30,2024-07-01,CUST7929,51,F,PROD19164,Furniture,-4,,,Phoenix,AZ,COD,Delivered,2026-02-20
287,2024-05-08,2024-05-13,CUST116820,,M,PROD40203,Sports,7,186.43,102.22,Philadelphia,PA,Card,Returned,2026-02-20
183,2023-04-04,2023-04-05,CUST114797,6,Female,PROD32196,Sports,4,-21.60595714738562,,Philadelphia,PA,COD,Returned,2026-02-20
365,2025-03-29,2025-04-04,CUST64166,162,F,PROD11058,Fashion,5,62.92,135.1,San Jose,CA,COD,Cancelled,2026-02-20
48,2025-05-09,2025-05-10,CUST172015,170,M,PROD2464,Sports,7,776.54,116.47,Dallas,TX,COD,Cancelled,2026-02-20
12,2025-07-03,2025-07-02,CUST128939,-6,,PROD33785,Sports,-2,-47.08181838434077,,Chicago,IL,Crypto,Returned,2026-02-20
415,2025-10-05,2025-10-14,CUST59241,,Male,PROD42750,Sports,5,580.92,97.54,San Jose,CA,Card,Cancelled,2026-02-20
422,2024-11-05,2024-11-13,CUST11773,53,Female,PROD31169,Sports,-3,-99.73010223682866,,Houston,TX,,Returned,2026-02-20
349,2025-10-18,2025-10-25,CUST1044,,F,PROD46597,Furniture,-2,173.24,46.41,New York,NY,UPI,Cancelled,2026-02-20
93,2023-09-08,2023-09-13,CUST196611,20,M,PROD3536,Electronics,0,1083.66,118.32,New York,NY,UPI,Returned,2026-02-20
353,2025-08-26,2025-08-24,CUST137891,,M,PROD7212,Grocery,3,,,Phoenix,AZ,,Returned,2026-02-20
272,2023-08-03,2023-08-04,CUST83756,197,F,PROD13039,Furniture,-5,1431.98,10.06,San Diego,CA,COD,Returned,2026-02-20
220,2024-07-04,2024-07-14,CUST173558,9,Female,PROD39122,Electronics,0,-58.18120321215397,,Houston,TX,Card,Delivered,2026-02-20
122,2025-01-27,2025-01-24,CUST169881,,,PROD39586,Electronics,6,1194.31,13.99,Phoenix,AZ,Crypto,Cancelled,2026-02-20
494,2023-10-17,2023-10-21,CUST183258,36,Male,PROD9076,Sports,-5,115.84,,Los Angeles,CA,UPI,Returned,2026-02-20
296,2025-06-26,2025-06-23,CUST197997,37,F,PROD18261,Electronics,0,1028.94,,Dallas,TX,UPI,Returned,2026-02-20
277,2025-05-05,2025-05-13,CUST43646,8,Female,PROD41257,Furniture,-5,,73.44,Chicago,IL,Card,Cancelled,2026-02-20
418,2025-07-07,2025-07-12,CUST78788,152,Female,PROD29173,Furniture,0,,3.01,Chicago,IL,Crypto,Cancelled,2026-02-20
283,2025-12-10,2025-12-11,CUST94353,,F,PROD49286,Furniture,6,1368.18,,Dallas,TX,Card,Delivered,2026-02-20
421,2023-01-09,2023-01-18,CUST166028,,F,PROD41828,Grocery,-5,42.38,,Los Angeles,CA,Card,Returned,2026-02-20
367,2025-10-10,2025-10-18,CUST96319,,F,PROD44337,Electronics,0,558.34,61.88,Dallas,TX,COD,Cancelled,2026-02-20
136,2025-07-24,2025-07-24,CUST99503,185,Male,PROD38417,Furniture,0,-77.77186211765617,,Los Angeles,CA,COD,Returned,2026-02-20
328,2023-05-22,2023-05-28,CUST180757,,,PROD29874,Fashion,8,,45.53,New York,NY,COD,Cancelled,2026-02-20
407,2025-02-28,2025-03-07,CUST142866,,F,PROD14393,Grocery,8,-93.85506155145956,,Chicago,IL,Card,Returned,2026-02-20
368,2024-06-26,2024-06-29,CUST191438,66,F,PROD10835,Fashion,-1,,149.76,Philadelphia,PA,Card,Returned,2026-02-20
422,2024-06-26,2024-06-27,CUST133773,,Female,PROD34973,Electronics,-5,-48.668150754216924,96.83,Phoenix,AZ,UPI,Cancelled,2026-02-20
189,2023-01-28,2023-02-05,CUST64478,199,F,PROD46223,Furniture,0,460.12,,Houston,TX,,Cancelled,2026-02-20
386,2025-08-29,2025-09-05,CUST129072,146,M,PROD39530,Grocery,-1,,,Los Angeles,CA,COD,Returned,2026-02-20
257,2025-08-28,2025-09-03,CUST112889,33,F,PROD34273,Fashion,9,65.84,142.02,New York,NY,Card,Delivered,2026-02-20
468,2025-05-31,2025-06-07,CUST48582,-2,M,PROD36665,Electronics,-3,,63.24,Philadelphia,PA,Crypto,Delivered,2026-02-20
405,2024-09-11,2024-09-16,CUST118607,145,Female,PROD12074,Electronics,0,1745.5,,San Antonio,TX,Crypto,Cancelled,2026-02-20
476,2025-01-30,2025-02-01,CUST129656,189,Male,PROD10232,Electronics,3,1160.15,140.29,San Antonio,TX,UPI,Returned,2026-02-20
364,2024-09-17,2024-09-16,CUST5869,40,F,PROD44665,Grocery,-5,14.06,31.33,San Jose,CA,UPI,Returned,2026-02-20
195,2023-07-08,2023-07-13,CUST199051,-4,Female,PROD44111,Electronics,-4,285.42,,San Diego,CA,UPI,Delivered,2026-02-20
72,2023-01-16,2023-01-23,CUST152044,28,M,PROD22420,Fashion,0,-84.98497755118345,118.71,Phoenix,AZ,UPI,Delivered,2026-02-20
122,2025-03-08,2025-03-06,CUST129221,39,Male,PROD13346,Electronics,7,-36.23992755554098,31.77,New York,NY,COD,Returned,2026-02-20
395,2025-05-06,2025-05-06,CUST2497,159,Female,PROD12914,Electronics,2,-88.08075319089518,41.23,Houston,TX,Card,Returned,2026-02-20
248,2023-12-17,2023-12-18,CUST138150,,Female,PROD17913,Fashion,9,168.94,136.69,Phoenix,AZ,Crypto,Returned,2026-02-20
101,2024-05-02,2024-05-04,CUST109342,26,Female,PROD28131,Furniture,0,-91.26781158530112,21.15,San Diego,CA,COD,Returned,2026-02-20
293,2023-06-17,2023-06-17,CUST10689,189,Female,PROD35707,Sports,-4,-81.47633550977619,3.01,Dallas,TX,,Returned,2026-02-20
483,2025-08-08,2025-08-15,CUST37654,33,,PROD40488,Electronics,0,735.92,14.88,Houston,TX,Crypto,Returned,2026-02-20
175,2023-01-27,2023-01-26,CUST124205,194,Male,PROD18202,Grocery,10,-21.771530275660773,71.55,Houston,TX,Crypto,Delivered,2026-02-20
101,2024-11-23,2024-11-24,CUST141099,,,PROD13657,Fashion,9,421.65,,San Diego,CA,Card,Delivered,2026-02-20
441,2025-08-11,2025-08-19,CUST134584,62,,PROD43,Fashion,0,,29.36,San Jose,CA,UPI,Returned,2026-02-20
167,2025-08-30,2025-08-30,CUST20537,155,F,PROD23657,Fashion,-5,467.24,35.52,San Diego,CA,,Returned,2026-02-20
375,2023-08-27,2023-08-25,CUST14265,154,Female,PROD23871,Furniture,-3,-15.024148558942017,,New York,NY,UPI,Returned,2026-02-20
369,2023-09-01,2023-09-01,CUST126540,200,,PROD22033,Grocery,8,37.94,,San Antonio,TX,,Returned,2026-02-20
363,2025-08-17,2025-08-25,CUST154448,,Male,PROD38752,Fashion,2,-84.14992267083746,120.2,San Antonio,TX,Card,Cancelled,2026-02-20
211,2023-06-17,2023-06-27,CUST26443,,Male,PROD33402,Grocery,-5,29.09,121.62,Chicago,IL,UPI,Cancelled,2026-02-20
41,2023-06-04,2023-06-13,CUST66843,70,Female,PROD25002,Grocery,0,,137.95,San Diego,CA,COD,Returned,2026-02-20
406,2024-05-29,2024-05-31,CUST110961,46,Male,PROD7485,Sports,-2,-11.316999437223355,27.83,Chicago,IL,UPI,Cancelled,2026-02-20
465,2024-02-11,2024-02-20,CUST86994,179,F,PROD37519,Electronics,0,-86.63566106877126,41.91,Los Angeles,CA,Crypto,Cancelled,2026-02-20
492,2024-07-13,2024-07-21,CUST118030,200,M,PROD15088,Electronics,0,,,San Diego,CA,COD,Returned,2026-02-20
323,2024-07-16,2024-07-23,CUST175570,-5,F,PROD43450,Furniture,0,-70.79458466385742,,New York,NY,Card,Returned,2026-02-20
210,2023-07-22,2023-07-23,CUST89356,,F,PROD49743,Grocery,-3,4.33,41.48,Philadelphia,PA,UPI,Cancelled,2026-02-20
338,2025-02-26,2025-02-27,CUST53293,-10,Male,PROD14572,Furniture,0,,,Los Angeles,CA,Crypto,Delivered,2026-02-20
176,2023-05-22,2023-05-24,CUST25301,190,F,PROD19186,Grocery,2,-37.65699423503896,,Houston,TX,COD,Cancelled,2026-02-20
408,2023-12-22,2023-12-23,CUST133701,-2,F,PROD25046,Sports,0,-15.95564940977836,21.2,Phoenix,AZ,Card,Returned,2026-02-20
8,2025-04-05,2025-04-07,CUST32379,,,PROD26953,Sports,0,,113.99,San Antonio,TX,,Cancelled,2026-02-20
414,2025-06-23,2025-06-29,CUST28668,61,M,PROD39488,Furniture,8,,130.74,Houston,TX,Crypto,Cancelled,2026-02-20
372,2024-09-16,2024-09-16,CUST524,,Female,PROD36907,Fashion,0,487.13,13.0,San Jose,CA,,Returned,2026-02-20
457,2025-02-11,2025-02-12,CUST141943,0,Male,PROD28689,Sports,8,575.62,9.25,Houston,TX,UPI,Returned,2026-02-20
21,2025-11-05,2025-11-03,CUST23076,137,Male,PROD39684,Electronics,0,1752.09,1.89,New York,NY,COD,Delivered,2026-02-20
487,2024-09-04,2024-09-11,CUST191197,-3,M,PROD16520,Furniture,3,,36.47,Dallas,TX,Card,Delivered,2026-02-20
488,2024-07-28,2024-07-29,CUST193475,,,PROD12029,Electronics,0,-25.055928503273947,97.68,San Diego,CA,Crypto,Returned,2026-02-20
180,2024-04-04,2024-04-07,CUST95864,50,Male,PROD38619,Furniture,0,,8.43,Los Angeles,CA,COD,Delivered,2026-02-20
38,2025-09-15,2025-09-24,CUST104192,121,Male,PROD8682,Fashion,-2,,46.58,Philadelphia,PA,Card,Delivered,2026-02-20
471,2024-10-30,2024-11-07,CUST180966,4,,PROD4071,Grocery,3,-83.98633544501358,97.27,San Jose,CA,COD,Delivered,2026-02-20
107,2024-10-09,2024-10-12,CUST56033,,M,PROD23512,Grocery,-4,,19.26,Houston,TX,COD,Returned,2026-02-20
62,2023-04-24,2023-04-24,CUST89793,43,F,PROD10688,Furniture,9,-76.2144595513463,,San Antonio,TX,Card,Cancelled,2026-02-20
317,2025-07-01,2025-06-29,CUST126107,24,M,PROD4921,Sports,1,,116.04,Los Angeles,CA,COD,Returned,2026-02-20
439,2025-03-04,2025-03-09,CUST172225,,F,PROD6259,Sports,0,188.25,128.92,San Antonio,TX,,Delivered,2026-02-20
54,2023-08-28,2023-08-31,CUST145870,179,,PROD306,Electronics,0,,104.67,New York,NY,,Cancelled,2026-02-20
478,2023-05-10,2023-05-17,CUST90744,173,F,PROD26314,Grocery,0,,,Los Angeles,CA,,Returned,2026-02-20
322,2025-07-01,2025-07-02,CUST67895,54,F,PROD42612,Furniture,0,,60.56,San Jose,CA,Card,Delivered,2026-02-20
132,2023-07-12,2023-07-19,CUST98891,,M,PROD33293,Electronics,1,663.35,148.83,Philadelphia,PA,Card,Delivered,2026-02-20
154,2025-09-27,2025-10-05,CUST60634,-10,Male,PROD8287,Fashion,1,,35.96,Philadelphia,PA,COD,Delivered,2026-02-20
306,2024-01-18,2024-01-21,CUST136459,4,Female,PROD6863,Fashion,-5,225.03,,Dallas,TX,Card,Returned,2026-02-20
303,2023-08-20,2023-08-18,CUST170519,-8,Male,PROD6570,Sports,2,-3.9868457366328607,30.24,San Diego,CA,UPI,Delivered,2026-02-20
256,2024-01-01,2023-12-30,CUST74365,21,Male,PROD10832,Sports,10,302.0,42.73,San Jose,CA,Card,Returned,2026-02-20
318,2024-10-23,2024-10-28,CUST120788,25,,PROD45909,Fashion,6,23.52,147.89,Los Angeles,CA,,Returned,2026-02-20
405,2024-10-31,2024-10-30,CUST125399,138,Female,PROD15203,Electronics,0,-62.353921024921235,61.25,Houston,TX,,Delivered,2026-02-20
470,2024-05-31,2024-06-02,CUST100802,,Male,PROD21970,Sports,-3,,,New York,NY,COD,Returned,2026-02-20
49,2025-03-27,2025-03-25,CUST160949,,Female,PROD46092,Sports,7,,133.53,Dallas,TX,Card,Delivered,2026-02-20
477,2023-08-15,2023-08-18,CUST82644,-6,M,PROD27471,Sports,0,161.49,36.65,Dallas,TX,Card,Delivered,2026-02-20
206,2024-12-20,2024-12-21,CUST117683,24,M,PROD49934,Electronics,0,-14.39061786216265,11.88,Philadelphia,PA,Crypto,Returned,2026-02-20
182,2023-11-06,2023-11-03,CUST118865,,Female,PROD24544,Electronics,6,,,Los Angeles,CA,Card,Delivered,2026-02-20
324,2025-07-04,2025-07-11,CUST29341,,M,PROD22408,Fashion,-4,76.07,26.51,Houston,TX,Crypto,Delivered,2026-02-20
104,2023-04-04,2023-04-07,CUST138897,10,M,PROD2078,Fashion,0,,,Los Angeles,CA,UPI,Returned,2026-02-20
10,2024-07-20,2024-07-30,CUST107586,21,,PROD30871,Furniture,0,-33.75922715065058,,Houston,TX,Card,Cancelled,2026-02-20
404,2023-09-19,2023-09-21,CUST86666,-9,,PROD45907,Furniture,0,-61.719677402293236,27.04,Chicago,IL,Crypto,Delivered,2026-02-20
74,2023-04-15,2023-04-19,CUST75112,4,F,PROD47872,Sports,0,-64.70880762488748,22.39,Dallas,TX,COD,Cancelled,2026-02-20
83,2023-02-21,2023-02-18,CUST152389,-1,Male,PROD23526,Grocery,0,,8.8,Houston,TX,Crypto,Returned,2026-02-20
426,2023-06-22,2023-06-27,CUST83532,172,F,PROD8964,Sports,0,,138.89,San Jose,CA,Card,Returned,2026-02-20
496,2023-10-09,2023-10-14,CUST114794,,Male,PROD20881,Fashion,0,27.92,67.54,Phoenix,AZ,Card,Delivered,2026-02-20
438,2023-04-29,2023-04-30,CUST55525,-8,,PROD600,Grocery,0,-85.72315545311801,,San Antonio,TX,Card,Returned,2026-02-20
193,2025-04-01,2025-04-09,CUST103157,24,Male,PROD40490,Grocery,-1,-4.331375704337843,,Phoenix,AZ,,Cancelled,2026-02-20
244,2023-04-28,2023-04-29,CUST83268,20,,PROD22065,Grocery,0,-28.527171039237313,4.67,San Antonio,TX,Crypto,Returned,2026-02-20
150,2024-04-22,2024-05-01,CUST22497,8,Female,PROD10855,Sports,-3,18.9,109.4,Philadelphia,PA,Crypto,Cancelled,2026-02-20
95,2023-03-19,2023-03-29,CUST38644,55,M,PROD35823,Furniture,-1,,,Philadelphia,PA,COD,Cancelled,2026-02-20
250,2024-01-06,2024-01-03,CUST108730,34,,PROD10700,Grocery,0,47.28,121.66,San Antonio,TX,Card,Delivered,2026-02-20
227,2023-12-04,2023-12-12,CUST180576,-1,F,PROD9493,Fashion,10,,,Chicago,IL,Crypto,Returned,2026-02-20
433,2024-02-26,2024-03-01,CUST102537,169,Female,PROD5637,Electronics,1,-55.791693020888566,82.85,San Antonio,TX,COD,Returned,2026-02-20
362,2025-04-06,2025-04-11,CUST146605,31,M,PROD22081,Sports,6,-27.26721247110698,,Phoenix,AZ,UPI,Delivered,2026-02-20
13,2023-08-03,2023-08-09,CUST140530,62,F,PROD11068,Fashion,0,-95.69187485200659,28.45,Philadelphia,PA,UPI,Delivered,2026-02-20
185,2024-05-15,2024-05-22,CUST176711,178,F,PROD42811,Furniture,0,1046.92,15.2,Houston,TX,COD,Cancelled,2026-02-20
250,2023-08-30,2023-09-06,CUST126734,5,Female,PROD29374,Grocery,2,37.5,,San Jose,CA,Card,Cancelled,2026-02-20
154,2023-01-25,2023-02-01,CUST30245,31,,PROD25636,Electronics,-1,-56.316216871003704,131.53,San Diego,CA,,Returned,2026-02-20
340,2025-05-06,2025-05-08,CUST14377,49,Female,PROD20356,Fashion,0,-26.917891745057567,79.57,Los Angeles,CA,Crypto,Cancelled,2026-02-20
434,2024-05-08,2024-05-09,CUST57610,,Male,PROD28199,Electronics,0,1612.65,119.6,Philadelphia,PA,Crypto,Returned,2026-02-20
76,2023-04-30,2023-04-30,CUST6613,,M,PROD9213,Grocery,-4,6.22,,San Diego,CA,UPI,Delivered,2026-02-20
493,2025-07-25,2025-07-27,CUST138984,,Male,PROD31009,Furniture,0,102.32,39.76,Phoenix,AZ,Crypto,Cancelled,2026-02-20
372,2023-09-01,2023-09-02,CUST182169,154,F,PROD49469,Grocery,-2,-31.122041022246798,80.51,Philadelphia,PA,,Cancelled,2026-02-20
404,2023-11-15,2023-11-22,CUST51754,-1,Female,PROD47266,Electronics,-4,1415.83,,San Jose,CA,UPI,Delivered,2026-02-20
